Dataset,Method,Algorithm,Training Size,Layer,AUC,MAP,BRP_90
amazon_polarity,White Box,PCA,5000,9,0.496648,0.4979124687378538,0.0
amazon_polarity,White Box,PCA,5000,11,0.498058,0.4997396445860276,0.004
amazon_polarity,White Box,PCA,5000,13,0.5001,0.5034027897442073,0.01
amazon_polarity,White Box,PCA,5000,15,0.502768,0.5060482498402104,0.002
amazon_polarity,White Box,PCA,5000,17,0.505356,0.5056346968754789,0.0
amazon_polarity,White Box,PCA,5000,19,0.507104,0.5082776956971897,0.0
amazon_polarity,White Box,PCA,5000,21,0.500352,0.5050197405334077,0.0
amazon_polarity,White Box,PCA,5000,23,0.5031559999999999,0.5104054402006404,0.004
amazon_polarity,White Box,PCA,5000,25,0.502484,0.5066447238856232,0.0
amazon_polarity,White Box,PCA,5000,27,0.5017520000000001,0.5060374345381946,0.0
amazon_polarity,White Box,PCA,5000,29,0.5286,0.5304391995794885,0.0
amazon_polarity,White Box,PCA,5000,31,0.5281960000000001,0.528760223447907,0.0
amazon_polarity,White Box,PCA-G,5000,1,0.495552,0.510741419523602,0.0
amazon_polarity,White Box,PCA-G,5000,3,0.493222,0.5129834774148163,0.002
amazon_polarity,White Box,PCA-G,5000,5,0.49105000000000004,0.49385486758086916,0.002
amazon_polarity,White Box,PCA-G,5000,7,0.49956,0.493684851690412,0.0
amazon_polarity,White Box,PCA-G,5000,9,0.508916,0.48892787234517165,0.0
amazon_polarity,White Box,PCA-G,5000,11,0.5087079999999999,0.49824444503041176,0.002
amazon_polarity,White Box,PCA-G,5000,13,0.523828,0.4981745427279157,0.0
amazon_polarity,White Box,PCA-G,5000,15,0.467636,0.4622415479493679,0.0
amazon_polarity,White Box,PCA-G,5000,17,0.715048,0.7306929181728982,0.24
amazon_polarity,White Box,PCA-G,5000,19,0.76662,0.7776477901380886,0.404
amazon_polarity,White Box,PCA-G,5000,21,0.842758,0.839132290481596,0.464
amazon_polarity,White Box,PCA-G,5000,23,0.8522639999999999,0.8481105898722471,0.494
amazon_polarity,White Box,PCA-G,5000,25,0.861372,0.8587914775017309,0.512
amazon_polarity,White Box,PCA-G,5000,27,0.86738,0.869212315272172,0.558
amazon_polarity,White Box,PCA-G,5000,29,0.86218,0.867285031961482,0.536
amazon_polarity,White Box,PCA-G,5000,31,0.86644,0.8721896101180334,0.546
amazon_polarity,White Box,LR-G,5000,1,0.503368,0.5082455902677994,0.0
amazon_polarity,White Box,LR-G,5000,3,0.497328,0.4985139747371318,0.002
amazon_polarity,White Box,LR-G,5000,5,0.611704,0.6409018770553121,0.096
amazon_polarity,White Box,LR-G,5000,7,0.8172079999999999,0.8279429544636567,0.378
amazon_polarity,White Box,LR-G,5000,9,0.95566,0.9543040192350949,0.87
amazon_polarity,White Box,LR-G,5000,11,0.96764,0.9655921407637567,0.908
amazon_polarity,White Box,LR-G,5000,13,0.977788,0.9776578259412133,0.96
amazon_polarity,White Box,LR-G,5000,15,0.9823120000000001,0.982215379491695,0.964
amazon_polarity,White Box,LR-G,5000,17,0.98734,0.9875978406524542,0.974
amazon_polarity,White Box,LR-G,5000,19,0.987448,0.9877375523136902,0.974
amazon_polarity,White Box,LR-G,5000,21,0.9878,0.9881035778658075,0.972
amazon_polarity,White Box,LR-G,5000,23,0.988136,0.9883806506858417,0.98
amazon_polarity,White Box,LR-G,5000,25,0.98862,0.9888999931150332,0.978
amazon_polarity,White Box,LR-G,5000,27,0.987924,0.9882369019337434,0.974
amazon_polarity,White Box,LR-G,5000,29,0.986504,0.9868473539016855,0.97
amazon_polarity,White Box,LR-G,5000,31,0.986608,0.9870195855343229,0.97
ag_news,Black Box,BB,100,N/A,0.8601640000000002,0.8232778966178713,0.126
ag_news,White Box,LR,100,1,0.543984,0.5168297198664937,0.004
ag_news,White Box,LR,100,3,0.541856,0.5112334198605948,0.0
ag_news,White Box,LR,100,5,0.601084,0.5465226243378373,0.0
ag_news,White Box,LR,100,7,0.6352679999999999,0.5555985398346027,0.0
ag_news,White Box,LR,100,9,0.6484519999999999,0.5674180128133057,0.0
ag_news,White Box,LR,100,11,0.7486039999999999,0.6690256438581812,0.0
ag_news,White Box,LR,100,13,0.905548,0.8816257393638802,0.574
ag_news,White Box,LR,100,15,0.9560600000000001,0.949979136957124,0.884
ag_news,White Box,LR,100,17,0.957472,0.9500666769339462,0.9
ag_news,White Box,LR,100,19,0.946824,0.9335313719647318,0.75
ag_news,White Box,LR,100,21,0.932776,0.9094489622973764,0.69
ag_news,White Box,LR,100,23,0.9288239999999999,0.9027466753452964,0.494
ag_news,White Box,LR,100,25,0.9289799999999999,0.9060034111604555,0.524
ag_news,White Box,LR,100,27,0.929904,0.9092552076687767,0.504
ag_news,White Box,LR,100,29,0.92728,0.9039397179544915,0.486
ag_news,White Box,LR,100,31,0.925524,0.9045896318546045,0.516
ag_news,White Box,DIM,100,1,0.54828,0.5199284641589632,0.002
ag_news,White Box,DIM,100,3,0.539436,0.5106994454246513,0.0
ag_news,White Box,DIM,100,5,0.5776439999999999,0.5379787156457319,0.0
ag_news,White Box,DIM,100,7,0.59576,0.5400612294637772,0.002
ag_news,White Box,DIM,100,9,0.5830000000000001,0.5258798304115407,0.0
ag_news,White Box,DIM,100,11,0.631052,0.5740945003897493,0.0
ag_news,White Box,DIM,100,13,0.718084,0.6434664727076105,0.002
ag_news,White Box,DIM,100,15,0.8616440000000001,0.8363104365391121,0.454
ag_news,White Box,DIM,100,17,0.914144,0.8961510419218114,0.636
ag_news,White Box,DIM,100,19,0.928892,0.9186297593919838,0.692
ag_news,White Box,DIM,100,21,0.90582,0.872563301610013,0.484
ag_news,White Box,DIM,100,23,0.916284,0.8903910680235019,0.594
ag_news,White Box,DIM,100,25,0.916536,0.888457734896833,0.582
ag_news,White Box,DIM,100,27,0.9238959999999999,0.8988508362668728,0.702
ag_news,White Box,DIM,100,29,0.924576,0.8971968585270196,0.7
ag_news,White Box,DIM,100,31,0.9281159999999999,0.9074498195676947,0.72
ag_news,White Box,LAT,100,1,0.503108,0.5033968508333921,0.0
ag_news,White Box,LAT,100,3,0.508116,0.5028811834925566,0.0
ag_news,White Box,LAT,100,5,0.53908,0.5129252935107756,0.002
ag_news,White Box,LAT,100,7,0.495876,0.4998289112869411,0.0
ag_news,White Box,LAT,100,9,0.508544,0.5096780609189328,0.0
ag_news,White Box,LAT,100,11,0.525348,0.5285571457349986,0.0
ag_news,White Box,LAT,100,13,0.45826400000000006,0.4939001806974739,0.002
ag_news,White Box,LAT,100,15,0.596052,0.6032498936778494,0.002
ag_news,White Box,LAT,100,17,0.806392,0.7906560007285617,0.26
ag_news,White Box,LAT,100,19,0.884196,0.8817676929480692,0.5
ag_news,White Box,LAT,100,21,0.900012,0.8636780319130971,0.47
ag_news,White Box,LAT,100,23,0.906744,0.863236791680364,0.278
ag_news,White Box,LAT,100,25,0.910868,0.8767290423493488,0.342
ag_news,White Box,LAT,100,27,0.927896,0.8913287077414408,0.742
ag_news,White Box,LAT,100,29,0.930284,0.9046952424265781,0.708
ag_news,White Box,LAT,100,31,0.927368,0.8989009326195792,0.728
ag_news,White Box,CCS,100,1,0.5487339999999999,0.5244014456652752,0.0
ag_news,White Box,CCS,100,3,0.451966,0.442487078135698,0.0
ag_news,White Box,CCS,100,5,0.463712,0.45415684202782886,0.004
ag_news,White Box,CCS,100,7,0.442036,0.4593967357714036,0.01
ag_news,White Box,CCS,100,9,0.59206,0.5474493742971105,0.0
ag_news,White Box,CCS,100,11,0.4245,0.4456722939472333,0.0
ag_news,White Box,CCS,100,13,0.638124,0.553774219035609,0.0
ag_news,White Box,CCS,100,15,0.863572,0.8572581081230448,0.504
ag_news,White Box,CCS,100,17,0.6904019999999998,0.6548641236495278,0.008
ag_news,White Box,CCS,100,19,0.9307080000000001,0.9226665557583498,0.666
ag_news,White Box,CCS,100,21,0.928308,0.9070324794515907,0.666
ag_news,White Box,CCS,100,23,0.918216,0.9007873633406217,0.66
ag_news,White Box,CCS,100,25,0.6843199999999999,0.6260623327983337,0.0
ag_news,White Box,CCS,100,27,0.8711559999999999,0.8194946223948725,0.108
ag_news,White Box,CCS,100,29,0.787796,0.7356594298238073,0.062
ag_news,White Box,CCS,100,31,0.926544,0.904405627144799,0.696
ag_news,White Box,LDA,100,1,0.505468,0.4903273100767421,0.0
ag_news,White Box,LDA,100,3,0.5764199999999999,0.5488548684025135,0.0
ag_news,White Box,LDA,100,5,0.8428319999999999,0.7915909684034537,0.02
ag_news,White Box,LDA,100,7,0.824604,0.7779799538757424,0.036
ag_news,White Box,LDA,100,9,0.815248,0.774193129542158,0.008
ag_news,White Box,LDA,100,11,0.84618,0.8117795788108155,0.172
ag_news,White Box,LDA,100,13,0.9261320000000001,0.9240480526041347,0.708
ag_news,White Box,LDA,100,15,0.950108,0.9527528581665361,0.858
ag_news,White Box,LDA,100,17,0.965532,0.9651974927287068,0.916
ag_news,White Box,LDA,100,19,0.95076,0.9435433862997564,0.816
ag_news,White Box,LDA,100,21,0.9456080000000001,0.9397938164940349,0.8
ag_news,White Box,LDA,100,23,0.951776,0.9493106435367825,0.85
ag_news,White Box,LDA,100,25,0.952768,0.9508217731754399,0.834
ag_news,White Box,LDA,100,27,0.9554239999999999,0.951570345469818,0.84
ag_news,White Box,LDA,100,29,0.951604,0.9479731373917288,0.818
ag_news,White Box,LDA,100,31,0.944228,0.9408041904919161,0.78
ag_news,White Box,PCA,100,1,0.50374,0.5031854371800493,0.0
ag_news,White Box,PCA,100,3,0.50136,0.5036920374137727,0.002
ag_news,White Box,PCA,100,5,0.524436,0.507398482225843,0.004
ag_news,White Box,PCA,100,7,0.509552,0.5111790152379596,0.002
ag_news,White Box,PCA,100,9,0.504596,0.5075912000561944,0.0
ag_news,White Box,PCA,100,11,0.524536,0.5310919197521922,0.0
ag_news,White Box,PCA,100,13,0.554928,0.565722111903662,0.0
ag_news,White Box,PCA,100,15,0.5803400000000001,0.6016816342908844,0.002
ag_news,White Box,PCA,100,17,0.8357080000000001,0.8381265951450976,0.38
ag_news,White Box,PCA,100,19,0.9124839999999999,0.9037066625216057,0.63
ag_news,White Box,PCA,100,21,0.899252,0.8604228051789586,0.436
ag_news,White Box,PCA,100,23,0.915652,0.8869141313138287,0.584
ag_news,White Box,PCA,100,25,0.917844,0.8864816387151562,0.592
ag_news,White Box,PCA,100,27,0.9274920000000001,0.9006333971438817,0.708
ag_news,White Box,PCA,100,29,0.92836,0.9007418138096487,0.696
ag_news,White Box,PCA,100,31,0.931792,0.9099569170723467,0.726
ag_news,White Box,PCA-G,100,1,0.538852,0.5200104359370512,0.0
ag_news,White Box,PCA-G,100,3,0.47134,0.4560509182113838,0.0
ag_news,White Box,PCA-G,100,5,0.54118,0.5077049923610515,0.0
ag_news,White Box,PCA-G,100,7,0.585056,0.5273533714112609,0.002
ag_news,White Box,PCA-G,100,9,0.590124,0.5319994692488065,0.0
ag_news,White Box,PCA-G,100,11,0.60626,0.5553476755046505,0.0
ag_news,White Box,PCA-G,100,13,0.6481399999999999,0.5764928449075337,0.0
ag_news,White Box,PCA-G,100,15,0.760716,0.7219684715365261,0.162
ag_news,White Box,PCA-G,100,17,0.8727199999999999,0.8517118945289796,0.514
ag_news,White Box,PCA-G,100,19,0.9151560000000001,0.9015407939215505,0.588
ag_news,White Box,PCA-G,100,21,0.896884,0.8578587818157152,0.384
ag_news,White Box,PCA-G,100,23,0.9123560000000001,0.882000052429372,0.582
ag_news,White Box,PCA-G,100,25,0.913304,0.8798755259292681,0.596
ag_news,White Box,PCA-G,100,27,0.9225920000000001,0.8939678520872604,0.716
ag_news,White Box,PCA-G,100,29,0.9241279999999998,0.8948519794711839,0.706
ag_news,White Box,PCA-G,100,31,0.928836,0.9063308925048298,0.714
ag_news,White Box,LR-G,100,1,0.592892,0.5878164986328979,0.002
ag_news,White Box,LR-G,100,3,0.547268,0.5647373628897221,0.056
ag_news,White Box,LR-G,100,5,0.5791839999999999,0.600097554788072,0.094
ag_news,White Box,LR-G,100,7,0.603904,0.6231655609250448,0.098
ag_news,White Box,LR-G,100,9,0.639496,0.651015761474856,0.082
ag_news,White Box,LR-G,100,11,0.79772,0.8042583784929144,0.312
ag_news,White Box,LR-G,100,13,0.9521240000000001,0.9551973171416712,0.804
ag_news,White Box,LR-G,100,15,0.979404,0.980214833421054,0.948
ag_news,White Box,LR-G,100,17,0.983196,0.9837536657447463,0.96
ag_news,White Box,LR-G,100,19,0.982104,0.9825880788701825,0.952
ag_news,White Box,LR-G,100,21,0.9811040000000001,0.9816172009094136,0.946
ag_news,White Box,LR-G,100,23,0.9815520000000001,0.9820310033297918,0.954
ag_news,White Box,LR-G,100,25,0.9815919999999999,0.9820871499849371,0.948
ag_news,White Box,LR-G,100,27,0.9816280000000001,0.9821071855784415,0.948
ag_news,White Box,LR-G,100,29,0.9825119999999999,0.9829407831135015,0.956
ag_news,White Box,LR-G,100,31,0.981836,0.9822963887325954,0.954
ag_news,Black Box,BB,200,N/A,0.8804,0.839209062799946,0.264
ag_news,White Box,LR,200,1,0.46031999999999995,0.4494739499882737,0.002
ag_news,White Box,LR,200,3,0.43610399999999994,0.4331107997409358,0.0
ag_news,White Box,LR,200,5,0.612752,0.556380357241083,0.0
ag_news,White Box,LR,200,7,0.679192,0.5965440193084821,0.0
ag_news,White Box,LR,200,9,0.7763,0.6826838357318876,0.0
ag_news,White Box,LR,200,11,0.862248,0.81390271474873,0.0
ag_news,White Box,LR,200,13,0.9438000000000001,0.9395653932338046,0.866
ag_news,White Box,LR,200,15,0.95954,0.9577920371001983,0.872
ag_news,White Box,LR,200,17,0.9612160000000001,0.9545879483636744,0.888
ag_news,White Box,LR,200,19,0.956188,0.9478795430618175,0.892
ag_news,White Box,LR,200,21,0.9489920000000001,0.9354152799371976,0.85
ag_news,White Box,LR,200,23,0.948292,0.9347402572069377,0.838
ag_news,White Box,LR,200,25,0.94606,0.9299359979426763,0.828
ag_news,White Box,LR,200,27,0.9460359999999999,0.9293476392611277,0.834
ag_news,White Box,LR,200,29,0.9459599999999999,0.9315890722093485,0.842
ag_news,White Box,LR,200,31,0.946384,0.9325164248908581,0.834
ag_news,White Box,DIM,200,1,0.46045400000000003,0.4474361754955766,0.0
ag_news,White Box,DIM,200,3,0.438192,0.4339091677230198,0.0
ag_news,White Box,DIM,200,5,0.578496,0.5676077819057916,0.018
ag_news,White Box,DIM,200,7,0.570996,0.5230462236241618,0.0
ag_news,White Box,DIM,200,9,0.5340360000000001,0.48326134424539774,0.0
ag_news,White Box,DIM,200,11,0.5762,0.5216129952626816,0.0
ag_news,White Box,DIM,200,13,0.7323799999999999,0.6592625945862802,0.0
ag_news,White Box,DIM,200,15,0.9272800000000001,0.9013360710654241,0.638
ag_news,White Box,DIM,200,17,0.9488120000000001,0.9307793527540712,0.868
ag_news,White Box,DIM,200,19,0.9501,0.9402538016452723,0.878
ag_news,White Box,DIM,200,21,0.92408,0.8930425044633724,0.688
ag_news,White Box,DIM,200,23,0.9305599999999999,0.9094059696475434,0.716
ag_news,White Box,DIM,200,25,0.9310640000000001,0.9087950176532676,0.71
ag_news,White Box,DIM,200,27,0.935752,0.9171441459711027,0.734
ag_news,White Box,DIM,200,29,0.935128,0.9161716911166728,0.746
ag_news,White Box,DIM,200,31,0.936628,0.9205738512812657,0.796
ag_news,White Box,LAT,200,1,0.506324,0.5053967402156567,0.002
ag_news,White Box,LAT,200,3,0.484928,0.4857353429203082,0.0
ag_news,White Box,LAT,200,5,0.5104519999999999,0.5004968346003273,0.002
ag_news,White Box,LAT,200,7,0.5099480000000001,0.51230861285011,0.004
ag_news,White Box,LAT,200,9,0.48054399999999997,0.49489152452968704,0.006
ag_news,White Box,LAT,200,11,0.47183600000000003,0.4932664955975805,0.0
ag_news,White Box,LAT,200,13,0.43256400000000006,0.4742287945341647,0.0
ag_news,White Box,LAT,200,15,0.6251680000000001,0.6126013757655001,0.0
ag_news,White Box,LAT,200,17,0.847296,0.8566012407833432,0.454
ag_news,White Box,LAT,200,19,0.92236,0.9179069756647955,0.706
ag_news,White Box,LAT,200,21,0.8903840000000001,0.8435579774615176,0.038
ag_news,White Box,LAT,200,23,0.9267880000000001,0.902617401686671,0.67
ag_news,White Box,LAT,200,25,0.926692,0.901600384917687,0.662
ag_news,White Box,LAT,200,27,0.9352360000000001,0.9168403922722481,0.798
ag_news,White Box,LAT,200,29,0.934608,0.9143056061403196,0.796
ag_news,White Box,LAT,200,31,0.9335519999999999,0.9135659963780213,0.776
ag_news,White Box,CCS,200,1,0.455384,0.46042013055786235,0.0
ag_news,White Box,CCS,200,3,0.5507540000000001,0.5003950398546797,0.002
ag_news,White Box,CCS,200,5,0.567092,0.5179775664543864,0.0
ag_news,White Box,CCS,200,7,0.45204799999999995,0.45692347667289324,0.0
ag_news,White Box,CCS,200,9,0.515844,0.4735232810099944,0.0
ag_news,White Box,CCS,200,11,0.6122799999999999,0.5567154483722556,0.0
ag_news,White Box,CCS,200,13,0.6701839999999999,0.6225980997391485,0.006
ag_news,White Box,CCS,200,15,0.848732,0.8477429656726034,0.47
ag_news,White Box,CCS,200,17,0.892372,0.8958991553360933,0.602
ag_news,White Box,CCS,200,19,0.9245279999999999,0.9233454451457073,0.654
ag_news,White Box,CCS,200,21,0.95132,0.9514193143734543,0.876
ag_news,White Box,CCS,200,23,0.747336,0.7572758801323832,0.26
ag_news,White Box,CCS,200,25,0.91042,0.8999426327801471,0.62
ag_news,White Box,CCS,200,27,0.9330320000000001,0.9211441405708818,0.764
ag_news,White Box,CCS,200,29,0.924344,0.9157998281837669,0.672
ag_news,White Box,CCS,200,31,0.927624,0.9163136282075711,0.708
ag_news,White Box,LDA,200,1,0.545376,0.5238222445944132,0.002
ag_news,White Box,LDA,200,3,0.6875279999999999,0.6665207070062625,0.018
ag_news,White Box,LDA,200,5,0.853744,0.8213475457918438,0.036
ag_news,White Box,LDA,200,7,0.8611519999999999,0.8230807289898409,0.132
ag_news,White Box,LDA,200,9,0.838168,0.83404051600258,0.394
ag_news,White Box,LDA,200,11,0.868192,0.8489894940440843,0.382
ag_news,White Box,LDA,200,13,0.893404,0.8797605993776564,0.584
ag_news,White Box,LDA,200,15,0.9320759999999999,0.9254020409175459,0.82
ag_news,White Box,LDA,200,17,0.9515960000000001,0.9516125566985298,0.884
ag_news,White Box,LDA,200,19,0.9453959999999999,0.942429584067431,0.858
ag_news,White Box,LDA,200,21,0.93378,0.9321225996314886,0.818
ag_news,White Box,LDA,200,23,0.94382,0.9439571226516954,0.84
ag_news,White Box,LDA,200,25,0.9404720000000001,0.9406120146731067,0.854
ag_news,White Box,LDA,200,27,0.9447120000000001,0.9431918902841736,0.86
ag_news,White Box,LDA,200,29,0.9400080000000001,0.9347220847990405,0.868
ag_news,White Box,LDA,200,31,0.9398799999999999,0.9335349171795521,0.84
ag_news,White Box,PCA,200,1,0.506164,0.5051865418028014,0.0
ag_news,White Box,PCA,200,3,0.481248,0.4859203067200446,0.0
ag_news,White Box,PCA,200,5,0.506068,0.4996954082464129,0.002
ag_news,White Box,PCA,200,7,0.474728,0.47872583873253466,0.004
ag_news,White Box,PCA,200,9,0.48882400000000004,0.49986527761235366,0.002
ag_news,White Box,PCA,200,11,0.445032,0.4819018931522844,0.0
ag_news,White Box,PCA,200,13,0.42509600000000003,0.4723113997196492,0.0
ag_news,White Box,PCA,200,15,0.6171279999999999,0.6334729471403366,0.008
ag_news,White Box,PCA,200,17,0.840768,0.8524605690988204,0.46
ag_news,White Box,PCA,200,19,0.930956,0.9233530136581631,0.76
ag_news,White Box,PCA,200,21,0.909964,0.8755664107449387,0.546
ag_news,White Box,PCA,200,23,0.9243600000000001,0.9012278093135672,0.708
ag_news,White Box,PCA,200,25,0.9266800000000001,0.9012088211834692,0.704
ag_news,White Box,PCA,200,27,0.935052,0.9146487241286884,0.78
ag_news,White Box,PCA,200,29,0.935222,0.9142966573342841,0.782
ag_news,White Box,PCA,200,31,0.9367840000000001,0.919381099475572,0.812
ag_news,White Box,PCA-G,200,1,0.463728,0.46012815752594943,0.0
ag_news,White Box,PCA-G,200,3,0.466688,0.4542857862076468,0.0
ag_news,White Box,PCA-G,200,5,0.5175759999999999,0.49212846650952163,0.0
ag_news,White Box,PCA-G,200,7,0.534512,0.5034801580274646,0.002
ag_news,White Box,PCA-G,200,9,0.58574,0.5449875077032437,0.0
ag_news,White Box,PCA-G,200,11,0.6210559999999999,0.5822018045032179,0.0
ag_news,White Box,PCA-G,200,13,0.632416,0.5739789795797616,0.0
ag_news,White Box,PCA-G,200,15,0.716648,0.7029473863003481,0.036
ag_news,White Box,PCA-G,200,17,0.8699279999999999,0.8654426207048036,0.53
ag_news,White Box,PCA-G,200,19,0.927808,0.9198980096399659,0.678
ag_news,White Box,PCA-G,200,21,0.9102199999999999,0.8793366370756278,0.548
ag_news,White Box,PCA-G,200,23,0.922524,0.9002609521100069,0.654
ag_news,White Box,PCA-G,200,25,0.923812,0.8993586248418454,0.688
ag_news,White Box,PCA-G,200,27,0.9310240000000001,0.910642455660298,0.714
ag_news,White Box,PCA-G,200,29,0.9316000000000001,0.9106029777786947,0.732
ag_news,White Box,PCA-G,200,31,0.934736,0.917432111058175,0.758
ag_news,White Box,LR-G,200,1,0.390544,0.43286360623967735,0.006
ag_news,White Box,LR-G,200,3,0.399112,0.4305117544911974,0.0
ag_news,White Box,LR-G,200,5,0.608152,0.6570180619813535,0.23
