Dataset,Method,Layer,Metric,Mean A,Mean B,W-Statistic,P-Value,Significant (p<0.05)
race,LR,29,AUC,0.7879858666666666,0.7667175999999998,2.0,2.1253203734574536e-06,True
race,LR,29,Macro F1,0.7027842243466835,0.6674218709587555,0.0,1.862645149230957e-09,True
race,LR,31,AUC,0.7768632000000001,0.7580242666666664,3.0,9.313225746154785e-09,True
race,LR,31,Macro F1,0.7008947569800961,0.6571944282280443,0.0,1.862645149230957e-09,True
race,DIM,1,AUC,0.5476296,0.51712,17.0,3.855675458908081e-07,True
race,DIM,1,Macro F1,0.5207456935396452,0.5220476375233081,205.0,0.583757072687149,False
race,DIM,3,AUC,0.5525869333333334,0.5140882666666667,0.0,1.862645149230957e-09,True
race,DIM,3,Macro F1,0.5350342275077062,0.5101955003055707,21.0,8.326023817062378e-07,True
race,DIM,5,AUC,0.5585965333333334,0.5326146666666667,1.0,3.725290298461914e-09,True
race,DIM,5,Macro F1,0.5336691490899882,0.5181110125719884,40.0,1.597777009010315e-05,True
race,DIM,7,AUC,0.55318,0.5432845333333334,102.0,0.0061949919909238815,True
race,DIM,7,Macro F1,0.5371780025391691,0.531843688787365,161.0,0.1459994912147522,False
race,DIM,9,AUC,0.5630744000000001,0.5426658666666666,6.0,2.60770320892334e-08,True
race,DIM,9,Macro F1,0.5404797428187301,0.5317054251122892,83.0,0.0014574769884347916,True
race,DIM,11,AUC,0.5778029333333332,0.5642114666666667,4.0,1.30385160446167e-08,True
race,DIM,11,Macro F1,0.5548239754817154,0.5458039874396386,38.0,1.218356192111969e-05,True
race,DIM,13,AUC,0.6613954666666668,0.6589885333333335,79.0,0.001038169488310814,True
race,DIM,13,Macro F1,0.623783256010266,0.6161498220724486,48.0,4.4075772166252136e-05,True
race,DIM,15,AUC,0.6913821333333334,0.6949213333333333,5.0,1.862645149230957e-08,True
race,DIM,15,Macro F1,0.6441271420351717,0.6387057178444842,52.0,7.056817412376404e-05,True
race,DIM,17,AUC,0.7559986666666666,0.7561501333333335,201.5,0.5237110592628955,False
race,DIM,17,Macro F1,0.688283878420841,0.6907179358377604,115.0,0.01453801617026329,True
race,DIM,19,AUC,0.7582797333333333,0.7573501333333332,35.0,7.994472980499268e-06,True
race,DIM,19,Macro F1,0.6886950592534195,0.6891528555630998,213.0,0.9224846577154711,False
race,DIM,21,AUC,0.7613234666666666,0.7603186666666667,35.0,7.994472980499268e-06,True
race,DIM,21,Macro F1,0.6871945750494761,0.6805479044241395,14.0,2.0489096641540527e-07,True
race,DIM,23,AUC,0.7621074666666665,0.7612840000000002,35.5,5.071997738105947e-05,True
race,DIM,23,Macro F1,0.6754208368758999,0.6723979011785584,59.0,0.0001528710126876831,True
race,DIM,25,AUC,0.7605757333333334,0.7597213333333335,25.0,1.9719508398179867e-05,True
race,DIM,25,Macro F1,0.680685187452847,0.6729879885082687,3.0,9.313225746154785e-09,True
race,DIM,27,AUC,0.7568648,0.7574498666666666,42.0,8.907235395324377e-05,True
race,DIM,27,Macro F1,0.6779014162870517,0.6754712862683243,78.0,0.004421273662225049,True
race,DIM,29,AUC,0.7577085333333333,0.7581442666666668,64.0,0.0009028823434238286,True
race,DIM,29,Macro F1,0.6846276682174515,0.6834164627316036,104.0,0.007111456245183945,True
race,DIM,31,AUC,0.7579341333333331,0.7589688000000001,8.0,4.6566128730773926e-08,True
race,DIM,31,Macro F1,0.6865385153458768,0.68355859445114,37.0,1.0609626770019531e-05,True
race,LAT,1,AUC,0.5130696,0.4860173333333334,86.0,0.0018640067428350449,True
race,LAT,1,Macro F1,0.49882049448880345,0.49511804604983317,210.0,0.6554384250193834,False
race,LAT,3,AUC,0.49567386666666663,0.49631279999999994,173.5,0.22491421903319475,False
race,LAT,3,Macro F1,0.49751401103358484,0.4975866694868606,149.0,0.7164231381259032,False
race,LAT,5,AUC,0.4977090666666666,0.5002466666666667,41.0,8.184200420539693e-05,True
race,LAT,5,Macro F1,0.5004848992202199,0.493782026576358,32.0,6.0435525993233764e-05,True
race,LAT,7,AUC,0.5064674666666666,0.5082424,78.0,0.0014834976482102416,True
race,LAT,7,Macro F1,0.4989561044999118,0.4961704325867302,73.0,0.0006084088236093521,True
race,LAT,9,AUC,0.5038125333333333,0.49652559999999996,177.0,0.2621222734451294,False
race,LAT,9,Macro F1,0.498072106165855,0.48341919016237583,129.0,0.03272089920938015,True
race,LAT,11,AUC,0.5036984,0.49696560000000006,170.0,0.20540969260036945,False
race,LAT,11,Macro F1,0.499752336565574,0.4888678927815738,144.0,0.06989291124045849,False
race,LAT,13,AUC,0.5020525333333333,0.49927279999999996,201.0,0.5291051845997572,False
race,LAT,13,Macro F1,0.4922805903164462,0.5009556547995236,172.0,0.22064675763249397,False
race,LAT,15,AUC,0.5003639999999999,0.5022050666666666,229.0,0.9515264742076397,False
race,LAT,15,Macro F1,0.49909407675736595,0.5017593735524866,210.0,0.6554384250193834,False
race,LAT,17,AUC,0.5275469333333334,0.5116498666666667,0.0,1.862645149230957e-09,True
race,LAT,17,Macro F1,0.5343134294451614,0.5112023354528744,1.0,3.725290298461914e-09,True
race,LAT,19,AUC,0.5350248000000001,0.5196605333333333,0.0,1.7333066441991056e-06,True
race,LAT,19,Macro F1,0.5368087978117496,0.5190132702025251,1.0,1.919722783767457e-06,True
race,LAT,21,AUC,0.5533778666666667,0.49827866666666665,0.0,1.862645149230957e-09,True
race,LAT,21,Macro F1,0.5437855035404288,0.49893114329857124,0.0,1.862645149230957e-09,True
race,LAT,23,AUC,0.5587938666666667,0.5259757333333334,0.0,1.862645149230957e-09,True
race,LAT,23,Macro F1,0.5502547133228454,0.5204841931144928,0.0,1.862645149230957e-09,True
race,LAT,25,AUC,0.5722168,0.5223341333333333,0.0,1.862645149230957e-09,True
race,LAT,25,Macro F1,0.5576610592210126,0.5149644072165188,0.0,1.862645149230957e-09,True
race,LAT,27,AUC,0.537812,0.5077949333333334,0.0,1.862645149230957e-09,True
race,LAT,27,Macro F1,0.5252352282114823,0.5070806754157696,0.0,1.862645149230957e-09,True
race,LAT,29,AUC,0.5408109333333333,0.5085890666666667,0.0,1.7333066441991056e-06,True
race,LAT,29,Macro F1,0.5283174628339149,0.5104979696884784,1.0,3.725290298461914e-09,True
race,LAT,31,AUC,0.5359936000000001,0.5104477333333333,0.0,1.862645149230957e-09,True
race,LAT,31,Macro F1,0.5304321464000318,0.505536167627181,0.0,1.862645149230957e-09,True
race,CCS,1,AUC,0.504928,0.4927096,171.0,0.21293285302817822,False
race,CCS,1,Macro F1,0.5012038899343036,0.49876827365402476,203.0,0.7538731576897046,False
race,CCS,3,AUC,0.531312,0.5202391999999999,0.0,1.862645149230957e-09,True
race,CCS,3,Macro F1,0.5089881589481986,0.5156055940114358,68.0,0.0003800932317972183,True
race,CCS,5,AUC,0.5371629333333333,0.5155927999999999,0.0,1.862645149230957e-09,True
race,CCS,5,Macro F1,0.5120981673235739,0.5105703731148048,185.0,0.338741784915328,False
race,CCS,7,AUC,0.5093821333333333,0.49530746666666664,138.0,0.052263347432017326,False
race,CCS,7,Macro F1,0.506493994371668,0.500407550099643,180.0,0.28936620615422726,False
race,CCS,9,AUC,0.4902101333333333,0.5452669333333333,0.0,1.862645149230957e-09,True
race,CCS,9,Macro F1,0.4954109453945606,0.5213909122319946,8.0,4.6566128730773926e-08,True
race,CCS,11,AUC,0.620508,0.5295613333333332,0.0,1.862645149230957e-09,True
race,CCS,11,Macro F1,0.5913322570298338,0.5218994227406647,0.0,1.862645149230957e-09,True
race,CCS,13,AUC,0.6547778666666667,0.6211095999999999,0.0,1.862645149230957e-09,True
race,CCS,13,Macro F1,0.6166063678060962,0.593942939672975,20.0,6.910413503646851e-07,True
race,CCS,15,AUC,0.7397154666666665,0.7336584,86.0,0.0018640067428350449,True
race,CCS,15,Macro F1,0.6677259604666349,0.6631804784949502,142.0,0.0635564886033535,False
race,CCS,17,AUC,0.7930727999999999,0.7758605333333333,0.0,1.862645149230957e-09,True
race,CCS,17,Macro F1,0.7191242297677635,0.7062516361118446,5.0,1.862645149230957e-08,True
race,CCS,19,AUC,0.7870823999999998,0.7867095999999999,206.0,0.5978077705949545,False
race,CCS,19,Macro F1,0.7146520185646915,0.6987182967823646,3.0,9.313225746154785e-09,True
race,CCS,21,AUC,0.7980557333333335,0.7824663999999999,0.0,1.862645149230957e-09,True
race,CCS,21,Macro F1,0.7264992900809065,0.7079257429855369,0.0,1.862645149230957e-09,True
race,CCS,23,AUC,0.7949613333333333,0.7816376,0.0,1.862645149230957e-09,True
race,CCS,23,Macro F1,0.7221206884633199,0.7143839366095096,61.0,0.00018860027194023132,True
race,CCS,25,AUC,0.793676,0.7801698666666667,0.0,1.862645149230957e-09,True
race,CCS,25,Macro F1,0.7281731760744254,0.7114024022751191,0.0,1.862645149230957e-09,True
race,CCS,27,AUC,0.7944045333333332,0.7716487999999998,0.0,1.862645149230957e-09,True
race,CCS,27,Macro F1,0.7136150818596945,0.7110008088484142,177.0,0.2621222734451294,False
race,CCS,29,AUC,0.7892781333333333,0.7796909333333332,8.0,4.6566128730773926e-08,True
race,CCS,29,Macro F1,0.7129098970046177,0.7086200525424773,142.0,0.0635564886033535,False
race,CCS,31,AUC,0.7930882666666667,0.7837282666666668,22.0,9.98377799987793e-07,True
race,CCS,31,Macro F1,0.7187234744911748,0.7065648353883179,48.0,0.0002472104677189815,True
race,LDA,1,AUC,0.5263293333333333,0.5113218666666667,61.0,0.00018860027194023132,True
race,LDA,1,Macro F1,0.5263709607860549,0.4984112852965435,15.0,2.551823854446411e-07,True
race,LDA,3,AUC,0.5471048,0.5186610666666667,15.0,2.551823854446411e-07,True
race,LDA,3,Macro F1,0.5196513638212418,0.5086778024591762,105.0,0.007612137123942375,True
race,LDA,5,AUC,0.5429826666666666,0.5240082666666667,32.0,5.144625902175903e-06,True
race,LDA,5,Macro F1,0.5423757355564847,0.5086747326993938,1.0,3.725290298461914e-09,True
race,LDA,7,AUC,0.5375069333333333,0.5250013333333333,119.0,0.018529480323195457,True
race,LDA,7,Macro F1,0.5253182530286116,0.5182282297158403,147.0,0.0803273618221283,False
race,LDA,9,AUC,0.5589592,0.5370045333333333,52.0,7.056817412376404e-05,True
race,LDA,9,Macro F1,0.5390262115731771,0.5325668579184456,156.0,0.11907656863331795,False
race,LDA,11,AUC,0.5785479999999998,0.5539266666666668,7.0,3.5390257835388184e-08,True
race,LDA,11,Macro F1,0.5553715179012363,0.5337553945896312,7.0,3.5390257835388184e-08,True
race,LDA,13,AUC,0.6284594666666666,0.5872472000000001,0.0,1.862645149230957e-09,True
race,LDA,13,Macro F1,0.5898920220767443,0.5559613876479096,0.0,1.862645149230957e-09,True
race,LDA,15,AUC,0.6724034666666666,0.6174424,0.0,1.862645149230957e-09,True
race,LDA,15,Macro F1,0.6257762964366405,0.5872761302650853,1.0,3.725290298461914e-09,True
race,LDA,17,AUC,0.6913853333333332,0.6500279999999999,0.0,1.862645149230957e-09,True
race,LDA,17,Macro F1,0.6246307779276961,0.5989753171695977,25.0,1.6838312149047852e-06,True
race,LDA,19,AUC,0.6966877333333333,0.6540023999999999,0.0,1.862645149230957e-09,True
race,LDA,19,Macro F1,0.6451458271482294,0.6180003046010853,9.0,6.146728992462158e-08,True
race,LDA,21,AUC,0.7020328,0.6487133333333335,0.0,1.862645149230957e-09,True
race,LDA,21,Macro F1,0.6470901319855668,0.6046182672212176,0.0,1.862645149230957e-09,True
race,LDA,23,AUC,0.6859671999999999,0.6587485333333333,1.0,3.725290298461914e-09,True
race,LDA,23,Macro F1,0.6400749404414683,0.6133143584492392,5.0,1.862645149230957e-08,True
race,LDA,25,AUC,0.6898061333333334,0.6646029333333333,5.0,1.862645149230957e-08,True
race,LDA,25,Macro F1,0.6385149864450586,0.6155733623913193,10.0,8.009374141693115e-08,True
race,LDA,27,AUC,0.6853378666666666,0.6675533333333333,38.0,1.218356192111969e-05,True
race,LDA,27,Macro F1,0.656110032652888,0.613414994243806,0.0,1.862645149230957e-09,True
race,LDA,29,AUC,0.6735266666666665,0.6534743999999999,21.0,8.326023817062378e-07,True
race,LDA,29,Macro F1,0.6288287426215323,0.591941165386011,0.0,1.862645149230957e-09,True
race,LDA,31,AUC,0.6761917333333332,0.6421997333333332,0.0,1.862645149230957e-09,True
race,LDA,31,Macro F1,0.6301983378020574,0.5927889705184815,0.0,1.862645149230957e-09,True
race,PCA,1,AUC,0.5105389333333333,0.48706746666666667,97.0,0.004338232800364494,True
race,PCA,1,Macro F1,0.5017019510358336,0.49414675289559645,182.0,0.308520769700408,False
race,PCA,3,AUC,0.4959384,0.49620346666666665,191.0,0.40449450351297855,False
race,PCA,3,Macro F1,0.49880760415506686,0.4983247439913402,145.0,0.11695534472429554,False
race,PCA,5,AUC,0.4978178666666668,0.4991954666666666,8.0,5.892981974599416e-06,True
race,PCA,5,Macro F1,0.49200584834858163,0.4920059544521258,214.0,0.9396727300650676,False
race,PCA,7,AUC,0.5061901333333334,0.5079650666666667,30.0,3.7904828786849976e-06,True
race,PCA,7,Macro F1,0.500008273854317,0.4934184152471139,7.0,3.5390257835388184e-08,True
race,PCA,9,AUC,0.5038674666666666,0.4967629333333334,177.0,0.2621222734451294,False
race,PCA,9,Macro F1,0.49972078322331287,0.4890704701415514,152.0,0.10039735585451126,False
race,PCA,11,AUC,0.5033869333333334,0.496828,170.0,0.20540969260036945,False
race,PCA,11,Macro F1,0.5044954604228674,0.49075750504681714,133.0,0.04048972204327583,True
race,PCA,13,AUC,0.5020840000000001,0.4986103999999999,196.0,0.46454504504799843,False
race,PCA,13,Macro F1,0.495358247870448,0.5015549584548042,191.0,0.40449450351297855,False
race,PCA,15,AUC,0.4988338666666666,0.5027442666666667,222.0,0.8393927440047264,False
race,PCA,15,Macro F1,0.5030912102395524,0.4992229258102855,204.0,0.5698575973510742,False
race,PCA,17,AUC,0.5230834666666666,0.5131,0.0,1.7333066441991056e-06,True
race,PCA,17,Macro F1,0.5216319766777686,0.504709567493289,0.0,1.862645149230957e-09,True
race,PCA,19,AUC,0.5360813333333334,0.5194904,0.0,1.862645149230957e-09,True
race,PCA,19,Macro F1,0.5401188548446704,0.5052128873815411,0.0,1.862645149230957e-09,True
race,PCA,21,AUC,0.5394141333333333,0.5172226666666667,0.0,1.862645149230957e-09,True
race,PCA,21,Macro F1,0.5325673106926386,0.5160261731443816,0.0,1.862645149230957e-09,True
race,PCA,23,AUC,0.5583304000000001,0.5275634666666668,0.0,1.862645149230957e-09,True
race,PCA,23,Macro F1,0.5495656145282563,0.5245110266593478,0.0,1.862645149230957e-09,True
race,PCA,25,AUC,0.5570109333333334,0.5231645333333333,0.0,1.862645149230957e-09,True
race,PCA,25,Macro F1,0.5439098366507428,0.5197898298316811,0.0,1.862645149230957e-09,True
race,PCA,27,AUC,0.5390077333333334,0.5187634666666666,0.0,1.732216233144114e-06,True
race,PCA,27,Macro F1,0.524508373735043,0.5180480333555528,24.0,1.4193356037139893e-06,True
race,PCA,29,AUC,0.5384509333333334,0.5170594666666667,0.0,1.7333066441991056e-06,True
race,PCA,29,Macro F1,0.5292577646284926,0.5115734579099168,0.0,1.862645149230957e-09,True
race,PCA,31,AUC,0.5351981333333333,0.5101128,0.0,1.7333066441991056e-06,True
race,PCA,31,Macro F1,0.5326387539057982,0.5049671203586417,0.0,1.862645149230957e-09,True
race,PCA-G,1,AUC,0.4954194666666666,0.4950685333333334,141.0,0.09808216440669339,False
race,PCA-G,1,Macro F1,0.48890214954802524,0.4904508966568451,155.0,0.11417667381465435,False
race,PCA-G,3,AUC,0.5142877333333333,0.5321746666666667,2.0,5.587935447692871e-09,True
race,PCA-G,3,Macro F1,0.5183979412360183,0.5186172324538543,203.0,0.7538731576897046,False
race,PCA-G,5,AUC,0.5276013333333333,0.5357645333333333,8.0,4.6566128730773926e-08,True
race,PCA-G,5,Macro F1,0.5275024371489055,0.5148361883073088,3.0,9.313225746154785e-09,True
race,PCA-G,7,AUC,0.5223613333333333,0.5231384,158.0,0.12542824591441906,False
race,PCA-G,7,Macro F1,0.5103041621876803,0.5124023657375035,160.0,0.140283040702343,False
race,PCA-G,9,AUC,0.5251538666666667,0.5220423999999999,14.0,2.0489096641540527e-07,True
race,PCA-G,9,Macro F1,0.5167183775212885,0.5077607803420345,16.0,3.1478703022003174e-07,True
race,PCA-G,11,AUC,0.5389085333333334,0.5267896,0.0,1.862645149230957e-09,True
race,PCA-G,11,Macro F1,0.5367201911672619,0.5191768951089334,0.0,1.862645149230957e-09,True
race,PCA-G,13,AUC,0.6633736000000001,0.634492,0.0,1.862645149230957e-09,True
race,PCA-G,13,Macro F1,0.6205655809976379,0.5954827828631123,1.0,3.725290298461914e-09,True
race,PCA-G,15,AUC,0.6822648000000001,0.6803725333333334,109.0,0.00993151031434536,True
race,PCA-G,15,Macro F1,0.6313618115784844,0.6253295072158102,53.5,0.00039066838169280865,True
race,PCA-G,17,AUC,0.7570690666666666,0.7561666666666667,41.0,1.8244609236717224e-05,True
race,PCA-G,17,Macro F1,0.6935260713403945,0.6928581728415756,177.0,0.2621222734451294,False
race,PCA-G,19,AUC,0.7603288,0.7606925333333333,153.0,0.10483990423381329,False
race,PCA-G,19,Macro F1,0.6965673402531886,0.699075653118594,137.0,0.049710121005773544,True
race,PCA-G,21,AUC,0.7635981333333335,0.7646994666666665,40.0,1.597777009010315e-05,True
race,PCA-G,21,Macro F1,0.6907942549684396,0.6931036761595466,137.0,0.04949202626681319,True
race,PCA-G,23,AUC,0.7646578666666667,0.7656450666666668,35.0,4.853553392725927e-05,True
race,PCA-G,23,Macro F1,0.6822955986089619,0.6862587222875232,11.0,1.0244548320770264e-07,True
race,PCA-G,25,AUC,0.7637223999999999,0.7652632,10.0,4.72646880091332e-06,True
race,PCA-G,25,Macro F1,0.6815533120413637,0.684044456442081,52.0,7.056817412376404e-05,True
race,PCA-G,27,AUC,0.7633165333333333,0.7676754666666666,2.0,5.587935447692871e-09,True
race,PCA-G,27,Macro F1,0.6863650228175057,0.6843625975471715,150.0,0.09194962680339813,False
race,PCA-G,29,AUC,0.7634888000000001,0.7674877333333333,1.0,3.725290298461914e-09,True
race,PCA-G,29,Macro F1,0.688701092204589,0.6929102191798672,108.0,0.009301122277975082,True
race,PCA-G,31,AUC,0.7624696000000003,0.7657458666666667,3.0,9.313225746154785e-09,True
race,PCA-G,31,Macro F1,0.6878910720622319,0.6833443145469914,103.0,0.006639536470174789,True
race,LR-G,1,AUC,0.6689618666666667,0.6394429333333332,0.0,1.862645149230957e-09,True
race,LR-G,1,Macro F1,0.584618186635349,0.3333333333333334,0.0,1.7300371292901245e-06,True
race,LR-G,3,AUC,0.6910626666666668,0.6479234666666668,0.0,1.862645149230957e-09,True
race,LR-G,3,Macro F1,0.6361418926654567,0.3333333333333334,0.0,1.862645149230957e-09,True
race,LR-G,5,AUC,0.7233415999999999,0.6766717333333332,0.0,1.862645149230957e-09,True
race,LR-G,5,Macro F1,0.6524383262690712,0.3333333333333334,0.0,1.732216233144114e-06,True
race,LR-G,7,AUC,0.7385421333333333,0.6814359999999998,0.0,1.862645149230957e-09,True
race,LR-G,7,Macro F1,0.6637858365998589,0.3333333333333334,0.0,1.732216233144114e-06,True
race,LR-G,9,AUC,0.7703127999999998,0.7357522666666667,0.0,1.862645149230957e-09,True
race,LR-G,9,Macro F1,0.688937165292544,0.35357197582970495,0.0,1.862645149230957e-09,True
race,LR-G,11,AUC,0.7872589333333333,0.7618136,0.0,1.862645149230957e-09,True
race,LR-G,11,Macro F1,0.7160969534400213,0.44013435901684567,0.0,1.862645149230957e-09,True
race,LR-G,13,AUC,0.8623133333333333,0.8479453333333334,0.0,1.862645149230957e-09,True
race,LR-G,13,Macro F1,0.7909669703717995,0.5586091972211541,0.0,1.862645149230957e-09,True
race,LR-G,15,AUC,0.9086791999999999,0.9028978666666666,5.0,1.862645149230957e-08,True
race,LR-G,15,Macro F1,0.8243123778710729,0.6213143362485691,0.0,1.862645149230957e-09,True
race,LR-G,17,AUC,0.9319858666666667,0.9267789333333332,0.0,1.7333066441991056e-06,True
race,LR-G,17,Macro F1,0.8417138054145521,0.6926241866825573,0.0,1.862645149230957e-09,True
race,LR-G,19,AUC,0.9305810666666667,0.9265906666666667,1.0,3.725290298461914e-09,True
race,LR-G,19,Macro F1,0.8465785752978939,0.7065345846679093,0.0,1.862645149230957e-09,True
race,LR-G,21,AUC,0.927886666666667,0.9262872000000001,142.0,0.0635564886033535,False
race,LR-G,21,Macro F1,0.8409822572310458,0.6994912132562303,0.0,1.862645149230957e-09,True
race,LR-G,23,AUC,0.9273298666666668,0.9214072000000002,16.0,3.1478703022003174e-07,True
race,LR-G,23,Macro F1,0.8456464768258063,0.6909436195474971,0.0,1.862645149230957e-09,True
race,LR-G,25,AUC,0.9257639999999999,0.9163304000000002,2.0,5.587935447692871e-09,True
race,LR-G,25,Macro F1,0.8409812019480954,0.7016794503043626,0.0,1.862645149230957e-09,True
race,LR-G,27,AUC,0.9213250666666666,0.9100722666666667,1.0,3.725290298461914e-09,True
race,LR-G,27,Macro F1,0.8409775389881883,0.710464781103905,0.0,1.862645149230957e-09,True
race,LR-G,29,AUC,0.9245021333333333,0.9117218666666668,0.0,1.862645149230957e-09,True
race,LR-G,29,Macro F1,0.8439765662944813,0.7034204818616766,0.0,1.862645149230957e-09,True
race,LR-G,31,AUC,0.9214114666666666,0.9092184000000001,0.0,1.862645149230957e-09,True
race,LR-G,31,Macro F1,0.8357751376464023,0.7146862815144089,0.0,1.862645149230957e-09,True
arc_easy,BB,N/A,AUC,0.8576709333333332,0.8511904,39.0,6.889239794405571e-05,True
arc_easy,BB,N/A,Macro F1,0.7756040469124732,0.7156650307153413,0.0,1.862645149230957e-09,True
arc_easy,LR,1,AUC,0.5265765333333333,0.4995088,29.0,3.2391399145126343e-06,True
arc_easy,LR,1,Macro F1,0.5137764735692375,0.3333333333333334,0.0,1.732216233144114e-06,True
arc_easy,LR,3,AUC,0.5340453333333334,0.5130021333333333,45.0,3.049522638320923e-05,True
arc_easy,LR,3,Macro F1,0.5212565362990831,0.3333333333333334,0.0,1.7278603148724103e-06,True
arc_easy,LR,5,AUC,0.5694629333333334,0.5542522666666668,27.0,2.348795533180237e-06,True
arc_easy,LR,5,Macro F1,0.5637038989859074,0.3333333333333334,0.0,1.7333066441991056e-06,True
arc_easy,LR,7,AUC,0.5954490666666666,0.5797786666666667,6.0,2.60770320892334e-08,True
arc_easy,LR,7,Macro F1,0.5668847989595256,0.3333333333333334,0.0,1.862645149230957e-09,True
arc_easy,LR,9,AUC,0.6698618666666666,0.6445002666666666,0.0,1.862645149230957e-09,True
arc_easy,LR,9,Macro F1,0.6438048196605795,0.3756605337151065,0.0,1.862645149230957e-09,True
arc_easy,LR,11,AUC,0.7575226666666666,0.7441408,2.0,5.587935447692871e-09,True
arc_easy,LR,11,Macro F1,0.6900801772670248,0.5861161840763345,0.0,1.862645149230957e-09,True
arc_easy,LR,13,AUC,0.8437946666666665,0.8353205333333334,11.0,1.0244548320770264e-07,True
arc_easy,LR,13,Macro F1,0.7538488095414592,0.7221053595003895,0.0,1.862645149230957e-09,True
arc_easy,LR,15,AUC,0.8680128000000001,0.8558213333333334,0.0,1.862645149230957e-09,True
arc_easy,LR,15,Macro F1,0.7804620287703476,0.727329670822802,0.0,1.862645149230957e-09,True
arc_easy,LR,17,AUC,0.8972783999999999,0.8919317333333333,27.0,2.369271077058425e-05,True
arc_easy,LR,17,Macro F1,0.8199874864722688,0.7892425222387984,0.0,1.862645149230957e-09,True
arc_easy,LR,19,AUC,0.8904021333333334,0.8875221333333333,110.0,0.010598260909318924,True
arc_easy,LR,19,Macro F1,0.8006670277501704,0.785834830806918,41.0,1.8244609236717224e-05,True
arc_easy,LR,21,AUC,0.8864053333333332,0.8823919999999998,96.0,0.004031794145703316,True
arc_easy,LR,21,Macro F1,0.8079640010374369,0.7882545780507347,2.0,5.587935447692871e-09,True
arc_easy,LR,23,AUC,0.8808213333333333,0.8766122666666668,109.0,0.00993151031434536,True
arc_easy,LR,23,Macro F1,0.8032527711110912,0.7768431695566497,0.0,1.862645149230957e-09,True
arc_easy,LR,25,AUC,0.8761104,0.8749114666666667,176.0,0.25343610532581806,False
arc_easy,LR,25,Macro F1,0.7935944038414774,0.775665142923853,1.0,3.725290298461914e-09,True
arc_easy,LR,27,AUC,0.8696810666666666,0.8672944000000001,148.0,0.08406547829508781,False
arc_easy,LR,27,Macro F1,0.7890140367431897,0.7726497904344636,4.0,1.30385160446167e-08,True
arc_easy,LR,29,AUC,0.8659311999999999,0.8657471999999999,185.0,0.338741784915328,False
arc_easy,LR,29,Macro F1,0.7821743340849674,0.7792890779258886,162.0,0.15188691951334476,False
arc_easy,LR,31,AUC,0.857488,0.8592325333333334,164.0,0.1641840822994709,False
arc_easy,LR,31,Macro F1,0.7841118936387043,0.7703166257646273,20.0,6.910413503646851e-07,True
arc_easy,DIM,1,AUC,0.5195594666666666,0.49318880000000004,88.0,0.0021877754479646683,True
arc_easy,DIM,1,Macro F1,0.5002173518950299,0.504311824732129,192.0,0.4161298982799053,False
arc_easy,DIM,3,AUC,0.5262474666666667,0.5095802666666667,97.0,0.004338232800364494,True
arc_easy,DIM,3,Macro F1,0.5153070974206031,0.5005726618659866,91.0,0.0027663204818964005,True
arc_easy,DIM,5,AUC,0.5389008000000001,0.5390522666666667,207.0,0.6120056137442589,False
arc_easy,DIM,5,Macro F1,0.523505800324412,0.5429370129281941,18.0,4.7124922275543213e-07,True
arc_easy,DIM,7,AUC,0.5467391999999999,0.5536255999999999,87.0,0.0020201820880174637,True
arc_easy,DIM,7,Macro F1,0.5275659037800124,0.5425892948070311,37.0,1.0609626770019531e-05,True
arc_easy,DIM,9,AUC,0.5738213333333334,0.5700469333333333,136.0,0.047259049490094185,True
arc_easy,DIM,9,Macro F1,0.5426100595201121,0.5405435806137372,182.0,0.308520769700408,False
arc_easy,DIM,11,AUC,0.6787856000000001,0.6732501333333334,12.0,1.30385160446167e-07,True
arc_easy,DIM,11,Macro F1,0.6169131341568889,0.6368349321118857,0.0,1.862645149230957e-09,True
arc_easy,DIM,13,AUC,0.7747776000000001,0.7750058666666667,191.5,0.3990471451293842,False
arc_easy,DIM,13,Macro F1,0.7056514506095473,0.6950094657382508,11.0,7.999733741734625e-06,True
arc_easy,DIM,15,AUC,0.8062741333333333,0.8023877333333334,0.0,1.862645149230957e-09,True
arc_easy,DIM,15,Macro F1,0.7401120465645726,0.7327647267240358,47.0,3.904104232788086e-05,True
arc_easy,DIM,17,AUC,0.8451466666666666,0.8431584000000001,0.0,1.862645149230957e-09,True
arc_easy,DIM,17,Macro F1,0.7506365249683554,0.753257853583639,49.0,0.00045353124193926877,True
arc_easy,DIM,19,AUC,0.8448725333333333,0.8450181333333333,161.5,0.1441721177098847,False
arc_easy,DIM,19,Macro F1,0.7500967555325608,0.751926705085208,25.0,0.0003547923888745886,True
arc_easy,DIM,21,AUC,0.8475989333333334,0.8479029333333332,125.0,0.027025109052759053,True
arc_easy,DIM,21,Macro F1,0.7524337155583055,0.754167920652496,67.0,0.0033781853608991154,True
arc_easy,DIM,23,AUC,0.8482175999999998,0.8479850666666667,142.0,0.06267586766843032,False
arc_easy,DIM,23,Macro F1,0.7650240058586075,0.7635160726994678,101.0,0.03449819635710605,True
arc_easy,DIM,25,AUC,0.8474325333333333,0.8472885333333333,185.5,0.33367526977713813,False
arc_easy,DIM,25,Macro F1,0.7617938153536404,0.763171212484827,77.0,0.0008718203753232956,True
arc_easy,DIM,27,AUC,0.8461498666666666,0.8455850666666667,25.0,1.9709536293671446e-05,True
arc_easy,DIM,27,Macro F1,0.7614957024989902,0.7548725191682664,3.0,5.252724107888553e-06,True
